DY,HR,temperature_2m,wind_speed_10m,wind_direction_10m,shortwave_radiation,surface_pressure,temperature_2m_std,wind_speed_10m_std,shortwave_radiation_std,surface_pressure_std,total_distance_m,lat,lon
22,7,20.16666667,6.7,168.3333333,16.16666667,1007.733333,1.771628253,3.951708491,0.40824829,1.070825227,130000,-13.33902224,131.2121997
22,8,23.26666667,6.333333333,178.5,183,1008.433333,1.699019325,4.101544425,5.865151319,1.129011367,130000,-13.33902224,131.2121997
22,9,26.46666667,6.95,90.5,419,1008.683333,1.34412301,4.564537216,9.402127419,1.133872421,130000,-13.33902224,131.2121997
22,10,29.33333333,9.033333333,81.66666667,630,1008.7,0.895916663,3.869194576,11.55854662,1.048808848,130000,-13.33902224,131.2121997
22,11,31.31666667,11.56666667,92.33333333,792.5,1008.05,0.813428956,4.509841091,13.06522101,1.023230179,130000,-13.33902224,131.2121997
22,12,32.71666667,12.38333333,103.6666667,890.5,1006.866667,0.813428956,3.462609806,14.40486029,1.057670396,130000,-13.33902224,131.2121997
22,13,33.76666667,11.88333333,105.8333333,914.5,1005.6,0.868715527,2.226581835,14.73431369,1.058300524,130000,-13.33902224,131.2121997
22,14,34.35,10.98333333,103.3333333,862.3333333,1004.45,0.922496612,1.691646141,14.27818849,1.102270384,130000,-13.33902224,131.2121997
22,15,34.51666667,10.41666667,102.5,735.5,1003.65,1.043871001,1.70107809,18.44722201,1.114899099,130000,-13.33902224,131.2121997
22,16,34.36666667,9.566666667,105.5,554.8333333,1003.25,1.251665557,1.00929018,11.61751551,1.113103769,130000,-13.33902224,131.2121997
22,17,33.9,7.75,108.1666667,329.1666667,1003.316667,1.308434179,2.503397691,10.0879466,1.036178878,130000,-13.33902224,131.2121997
22,18,31.41666667,6.633333333,187.8333333,102.1666667,1003.666667,2.114158619,3.18601109,4.44597196,1.019149973,130000,-13.33902224,131.2121997
23,7,20.2,4.966666667,139.6666667,16.83333333,1007.583333,1.545315502,1.941820452,0.40824829,1.556170513,130000,-13.33902224,131.2121997
23,8,23.71666667,5.433333333,133.5,184.1666667,1008.233333,1.35117233,2.382995314,3.600925807,1.531883372,130000,-13.33902224,131.2121997
23,9,26.85,6.3,111.5,418.6666667,1008.416667,0.946044396,2.485155931,4.03319559,1.526324561,130000,-13.33902224,131.2121997
23,10,29.53333333,9.333333333,99,629.1666667,1008.416667,1.129011367,0.814043406,6.013872851,1.499888885,130000,-13.33902224,131.2121997
23,11,31.6,13.46666667,100.3333333,791.3333333,1007.65,0.885437745,2.615084447,7.763160868,1.385279755,130000,-13.33902224,131.2121997
23,12,33.28333333,15.6,105.6666667,889,1006.45,0.832866536,2.870540019,7.429670248,1.303456942,130000,-13.33902224,131.2121997
23,13,34.45,15.58333333,107.5,910,1005.15,0.887130205,2.850555501,22.03633363,1.248599215,130000,-13.33902224,131.2121997
23,14,34.9,14.51666667,106.3333333,858.6666667,1003.966667,0.804984472,2.769416304,30.96234272,1.25485723,130000,-13.33902224,131.2121997
23,15,35.13333333,13.41666667,107.6666667,736.8333333,1003.1,0.703325434,2.958659606,25.1270107,1.104536102,130000,-13.33902224,131.2121997
23,16,35.03333333,12.51666667,109,552.5,1002.766667,0.886942313,3.331916365,20.61795334,1.081973506,130000,-13.33902224,131.2121997
23,17,34.41666667,11.5,106.1666667,329,1002.916667,1.144406688,3.729879355,10.97269338,1.057197553,130000,-13.33902224,131.2121997
23,18,31.2,8.1,106.1666667,100.6666667,1003.3,1.661324773,1.511290839,7.061633428,1.113552873,130000,-13.33902224,131.2121997
24,7,20.6,8.666666667,134.1666667,17.83333333,1008.016667,1.347590442,6.611706789,0.752772653,1.535469526,130000,-13.33902224,131.2121997
24,8,23.51666667,9.133333333,118.8333333,189.6666667,1008.566667,1.64489108,7.267645194,6.976149845,1.640325171,130000,-13.33902224,131.2121997
24,9,26.58333333,10.58333333,99.66666667,425.1666667,1008.633333,2.078861868,7.026639785,12.31936146,1.672921596,130000,-13.33902224,131.2121997
24,10,29.11666667,12.48333333,98.83333333,638.1666667,1008.65,2.341295937,5.924665954,15.10518675,1.686119806,130000,-13.33902224,131.2121997
24,11,31,15.28333333,108.1666667,801.3333333,1008.033333,2.353720459,4.152308595,17.86243731,1.593319386,130000,-13.33902224,131.2121997
24,12,31.83333333,16.91666667,118.8333333,865.8333333,1007.133333,2.581988897,3.475293753,95.98211639,1.398093941,130000,-13.33902224,131.2121997
24,13,32.93333333,15.56666667,112.3333333,859.5,1005.933333,2.547678682,3.902136167,168.8333498,1.364795467,130000,-13.33902224,131.2121997
24,14,33.76666667,14.38333333,110,829.1666667,1004.75,2.315743221,3.893284817,110.2368662,1.396782016,130000,-13.33902224,131.2121997
24,15,34.08333333,12.98333333,114.3333333,717.3333333,1003.966667,2.184872231,3.330715639,63.73905135,1.364795467,130000,-13.33902224,131.2121997
24,16,33.98333333,13.1,120.1666667,534.5,1003.416667,2.168332693,2.391652149,51.93746239,1.414802695,130000,-13.33902224,131.2121997
24,17,33.35,13.2,121.8333333,313.3333333,1003.6,2.38390436,2.107130751,33.13407109,1.42407865,130000,-13.33902224,131.2121997
24,18,31.2,8,116,97.66666667,1004,2.018910597,2.011964214,11.5354526,1.431083506,130000,-13.33902224,131.2121997
25,7,20.4,9.866666667,155.1666667,18,1007.816667,2.451938009,6.155214591,2.607680962,1.585454719,130000,-13.33902224,131.2121997
25,8,23.21666667,9.316666667,147,178.6666667,1008.416667,2.514292478,6.295527513,41.45680483,1.576599717,130000,-13.33902224,131.2121997
25,9,26.1,10.35,117.1666667,394.1666667,1008.766667,2.657066051,6.561021262,96.70039641,1.687206765,130000,-13.33902224,131.2121997
25,10,28.78333333,12.08333333,109,641.3333333,1008.633333,2.856863082,6.03901206,20.33387977,1.614517472,130000,-13.33902224,131.2121997
25,11,30.8,15.9,112,794.8333333,1007.8,2.638939181,5.429917126,45.03517144,1.596245595,130000,-13.33902224,131.2121997
25,12,32.28333333,16.75,112.6666667,897,1006.666667,2.3318805,4.046109242,36.12201545,1.478738201,130000,-13.33902224,131.2121997
25,13,33.26666667,15.81666667,111.5,874,1005.4,2.363613053,4.184455361,142.3277907,1.475127113,130000,-13.33902224,131.2121997
25,14,34.05,15.36666667,111.8333333,833.8333333,1004.283333,2.273983289,4.454959783,107.0129276,1.548440075,130000,-13.33902224,131.2121997
25,15,34.33333333,14.63333333,113.5,728.8333333,1003.533333,2.136976057,4.469302705,56.10496116,1.445913783,130000,-13.33902224,131.2121997
25,16,34.25,12.35,107.5,555.3333333,1003.15,2.186092404,5.943315573,23.47480919,1.406769349,130000,-13.33902224,131.2121997
25,17,33.56666667,12.1,108.3333333,332.1666667,1003.266667,2.371216284,5.226853738,11.88977151,1.48144074,130000,-13.33902224,131.2121997
25,18,30.95,9.9,173.1666667,104.5,1003.666667,2.523291501,2.118490028,2.073644135,1.51481572,130000,-13.33902224,131.2121997
26,7,20.28333333,10.01666667,155.3333333,19.5,1007.266667,1.574060566,3.739206689,1.048808848,1.530577233,130000,-13.33902224,131.2121997
26,8,23.41666667,9.75,156.8333333,194.5,1007.8,1.871274076,5.650044248,9.894442885,1.618641406,130000,-13.33902224,131.2121997
26,9,26.78333333,10.85,153.1666667,433,1007.95,1.862704128,7.410465572,10.50714043,1.526761278,130000,-13.33902224,131.2121997
26,10,29.4,12.91666667,130.1666667,642.1666667,1007.7,1.916246331,8.044729123,24.20261694,1.56588633,130000,-13.33902224,131.2121997
26,11,31.43333333,14.13333333,130.1666667,810.3333333,1006.933333,1.635440817,8.527993121,12.83225104,1.576916823,130000,-13.33902224,131.2121997
26,12,32.83333333,13.46666667,114,906.6666667,1005.833333,1.42501462,7.778603131,14.5968033,1.462418089,130000,-13.33902224,131.2121997
26,13,34,12.96666667,106.3333333,927.5,1004.616667,1.397139936,6.731319831,15.47578754,1.397736265,130000,-13.33902224,131.2121997
26,14,34.88333333,12.88333333,105,874,1003.25,1.468899815,5.894884788,13.13011805,1.333791588,130000,-13.33902224,131.2121997
26,15,35.1,12.96666667,104.8333333,747.1666667,1002.4,1.433875866,5.358606784,11.92336642,1.36821051,130000,-13.33902224,131.2121997
26,16,34.76666667,12,106.1666667,554.5,1002.15,1.326147302,4.665190243,19.82674961,1.339776101,130000,-13.33902224,131.2121997
26,17,34.26666667,11.05,109.3333333,330.5,1002.283333,1.608311744,4.792807111,10.59716943,1.400595112,130000,-13.33902224,131.2121997
26,18,31.73333333,8.6,112.3333333,103.1666667,1002.833333,1.488175617,3.456009259,4.622409184,1.524029746,130000,-13.33902224,131.2121997
27,7,20.8,7.9,138.1666667,20.33333333,1006.716667,1.16447413,5.219961686,0.516397779,1.494545639,130000,-13.33902224,131.2121997
27,8,24.01666667,7.516666667,99.16666667,198.8333333,1007.166667,1.000832986,5.714688676,3.544949459,1.416568624,130000,-13.33902224,131.2121997
27,9,27.01666667,10.1,90.5,434.1666667,1007.583333,1.135634918,7.296848635,6.337717781,1.309070917,130000,-13.33902224,131.2121997
27,10,29.7,13.96666667,126.8333333,644.6666667,1007.516667,0.871779789,8.946656731,10.76413799,1.343750969,130000,-13.33902224,131.2121997
27,11,31.73333333,16.23333333,125,806.5,1006.683333,0.811582816,8.803787064,12.81795616,1.231936146,130000,-13.33902224,131.2121997
27,12,33.23333333,16.26666667,123.8333333,902.5,1005.466667,0.804155872,7.585688279,16.30644045,1.281665583,130000,-13.33902224,131.2121997
27,13,34.35,15.4,125,919.3333333,1004.2,0.918150314,7.027659639,27.59468548,1.250599856,130000,-13.33902224,131.2121997
27,14,34.96666667,14.45,125.5,867,1002.966667,0.884684501,7.243134681,24.24046204,1.170754742,130000,-13.33902224,131.2121997
27,15,35.23333333,12.91666667,129.8333333,747.3333333,1002.1,1.050079362,7.134820717,11.02119171,1.198332174,130000,-13.33902224,131.2121997
27,16,35.08333333,13.1,127.3333333,561,1001.683333,1.08888322,6.535441837,8.988882022,1.312122962,130000,-13.33902224,131.2121997
27,17,34.4,11.66666667,122.8333333,333,1001.983333,1.186591758,5.615217419,6.542170894,1.267149031,130000,-13.33902224,131.2121997
27,18,32.15,6.766666667,130.5,103.5,1002.466667,1.326272973,4.128276477,3.146426545,1.345610147,130000,-13.33902224,131.2121997
28,7,21.08333333,8.366666667,139.6666667,20.66666667,1006.616667,0.982683401,4.664618598,1.505545305,1.410555446,130000,-13.33902224,131.2121997
28,8,24.21666667,7.833333333,143.1666667,194.6666667,1007.216667,0.608002193,5.477469002,14.33410851,1.49588324,130000,-13.33902224,131.2121997
28,9,27.08333333,9.566666667,137.3333333,431,1007.633333,0.621020665,7.643733817,17.52712184,1.366260102,130000,-13.33902224,131.2121997
28,10,29.53333333,14.01666667,134.8333333,636.6666667,1007.45,0.809114743,8.826418677,35.08655963,1.281795616,130000,-13.33902224,131.2121997
28,11,31.43333333,15.53333333,133.1666667,806.5,1006.616667,0.637704216,8.971659081,20.81105475,1.243248433,130000,-13.33902224,131.2121997
28,12,32.96666667,15.56666667,130.1666667,902.3333333,1005.466667,0.588784058,7.852048565,23.26943632,1.214358541,130000,-13.33902224,131.2121997
28,13,34.1,14.38333333,132,920.5,1004.183333,0.540370243,7.348038287,25.88242647,1.077806414,130000,-13.33902224,131.2121997
28,14,34.75,12.73333333,140,866,1002.966667,0.520576603,7.828835588,26.82536113,0.98319208,130000,-13.33902224,131.2121997
28,15,35,11.51666667,147.3333333,740.5,1002.2,0.554977477,6.972923825,25.57146848,0.981835017,130000,-13.33902224,131.2121997
28,16,34.93333333,10.58333333,143.8333333,560.5,1001.75,0.560951572,6.076649296,11.20267825,0.987420883,130000,-13.33902224,131.2121997
28,17,34.2,11.06666667,132.3333333,329.8333333,1001.95,0.481663783,4.90822439,12.73446766,1.046422477,130000,-13.33902224,131.2121997
28,18,31.5,8.7,142,101.1666667,1002.416667,1.229634092,1.643167673,6.968978883,1.146152986,130000,-13.33902224,131.2121997
29,7,20.98333333,5.983333333,129.3333333,21.83333333,1006.55,1.208994072,4.585811451,1.169045194,1.418097317,130000,-13.33902224,131.2121997
29,8,24.2,6.766666667,153.8333333,201,1007.183333,0.761577311,4.784001115,6.782329983,1.387683922,130000,-13.33902224,131.2121997
29,9,27.15,8.416666667,128.6666667,435.8333333,1007.4,0.650384502,5.627580889,13.43750969,1.300769003,130000,-13.33902224,131.2121997
29,10,29.6,11.16666667,71.16666667,643.5,1007.233333,0.669328021,5.872875502,20.48169915,1.289444325,130000,-13.33902224,131.2121997
29,11,31.55,12.76666667,83.66666667,805.6666667,1006.4,0.694982014,6.259286434,22.23210891,1.176435294,130000,-13.33902224,131.2121997
29,12,33.05,13.75,90.83333333,889.5,1005.183333,0.723187389,5.625211107,46.30226776,1.05340717,130000,-13.33902224,131.2121997
29,13,34.21666667,13.2,94.33333333,913.8333333,1003.883333,0.798540335,5.275225114,42.83651091,1.045785191,130000,-13.33902224,131.2121997
29,14,34.98333333,12.21666667,96.33333333,857.8333333,1002.733333,0.788458412,4.069602765,47.83060387,1.102119171,130000,-13.33902224,131.2121997
29,15,35.26666667,11.7,93.33333333,743.8333333,1001.983333,0.809114743,2.901723626,26.27102333,1.110705482,130000,-13.33902224,131.2121997
29,16,35.01666667,10.81666667,88,553.6666667,1001.566667,0.895358401,2.411154634,26.91220293,1.076413799,130000,-13.33902224,131.2121997
29,17,34.23333333,10.16666667,93.66666667,299.5,1001.8,0.814043406,2.969623994,73.01712128,1.011928851,130000,-13.33902224,131.2121997
29,18,31.68333333,7.616666667,88.83333333,100.5,1002.333333,1.451091543,1.840018116,9.354143467,1.032795559,130000,-13.33902224,131.2121997
22,7,20.11666667,6.483333333,166.8333333,16.66666667,1005.9,1.760018939,3.905594278,0.816496581,1.067707825,140000,-13.39711571,131.2712144
22,8,23.1,6.216666667,171.5,187,1006.633333,1.633401359,3.650981603,5.440588203,1.105742586,140000,-13.39711571,131.2712144
22,9,26.03333333,6.083333333,96,420.1666667,1006.916667,1.24686273,4.079419893,9.042492282,1.126794865,140000,-13.39711571,131.2712144
22,10,28.88333333,8.05,87,631,1006.933333,1.08888322,3.632492257,11.296017,1.021110507,140000,-13.39711571,131.2712144
22,11,30.91666667,9.983333333,94.5,793.3333333,1006.283333,0.994819917,4.435049793,13.03329071,1.045785191,140000,-13.39711571,131.2712144
22,12,32.36666667,10.81666667,104.5,890.8333333,1005.066667,1.046263192,3.039353001,14.3306199,1.023067284,140000,-13.39711571,131.2712144
22,13,33.36666667,10.91666667,106.8333333,914.1666667,1003.8,1.165618577,2.256915299,15.27634337,1.073312629,140000,-13.39711571,131.2712144
22,14,34,10.51666667,106.6666667,861.5,1002.633333,1.244186481,2.476624046,14.23727502,1.105742586,140000,-13.39711571,131.2712144
22,15,34.35,9.566666667,106.8333333,735.3333333,1001.8,1.308051987,2.720049019,17.5575245,1.126055061,140000,-13.39711571,131.2712144
22,16,34.28333333,7.883333333,107.8333333,553.3333333,1001.383333,1.374651471,3.007601481,11.12954027,1.105290309,140000,-13.39711571,131.2712144
22,17,33.6,6.733333333,134,330.1666667,1001.516667,1.574801575,3.983298466,5.52871293,1.070358195,140000,-13.39711571,131.2712144
22,18,30.65,6.7,156.5,100.6666667,1001.833333,2.028546278,1.148912529,3.204163958,1.102119171,140000,-13.39711571,131.2712144
23,7,20.13333333,5.433333333,143,17.5,1005.816667,1.477385077,2.408872489,0.547722558,1.557455189,140000,-13.39711571,131.2712144
23,8,23.23333333,5.433333333,136.1666667,187.3333333,1006.466667,1.45005747,2.733983662,2.503331114,1.51217283,140000,-13.39711571,131.2712144
23,9,26.35,6.216666667,119,420.5,1006.616667,1.044509454,2.476624046,4.593473631,1.575330653,140000,-13.39711571,131.2712144
23,10,29.16666667,8.483333333,104.1666667,630.3333333,1006.65,1.105742586,1.212298093,5.785038173,1.505656003,140000,-13.39711571,131.2712144
23,11,31.36666667,12.58333333,102.1666667,793,1005.866667,0.970910226,3.455092859,6.899275324,1.396662689,140000,-13.39711571,131.2712144
23,12,33.01666667,14.7,107,890.8333333,1004.683333,0.986745492,2.817800561,8.424171572,1.285949714,140000,-13.39711571,131.2712144
23,13,33.96666667,14.91666667,109.5,909,1003.383333,1.098483804,2.327588165,29.3257566,1.254458715,140000,-13.39711571,131.2712144
23,14,34.58333333,14.05,109,858.6666667,1002.133333,1.112504682,2.728186211,29.78366443,1.265964718,140000,-13.39711571,131.2712144
23,15,34.86666667,12.88333333,108.1666667,736,1001.266667,1.184342293,3.79284414,22.54772716,1.093008082,140000,-13.39711571,131.2712144
23,16,34.71666667,11.43333333,107.6666667,553.3333333,1000.95,1.170327589,4.319104846,14.17979784,1.017349497,140000,-13.39711571,131.2712144
23,17,33.95,10.31666667,111.3333333,326,1001.166667,1.237335848,3.430694779,12.53794241,1.136075115,140000,-13.39711571,131.2712144
23,18,30.78333333,7.783333333,154.5,99.66666667,1001.483333,1.879804954,1.74289032,5.573747991,1.151375988,140000,-13.39711571,131.2712144
24,7,20.46666667,8.983333333,178.1666667,18.33333333,1006.2,1.367723169,5.700672475,1.032795559,1.6,140000,-13.39711571,131.2712144
24,8,23.13333333,8.75,117.6666667,191.8333333,1006.75,1.637884815,6.467379686,6.112828042,1.633095221,140000,-13.39711571,131.2712144
24,9,26.13333333,9.7,161.6666667,427,1006.85,2.131353248,6.532687043,12.32882801,1.745565811,140000,-13.39711571,131.2712144
24,10,28.76666667,11.61666667,104.8333333,640.1666667,1006.883333,2.403053613,5.948249042,14.77046603,1.638800374,140000,-13.39711571,131.2712144
24,11,30.48333333,14.86666667,115,798.6666667,1006.3,2.299057778,3.959629612,26.10491652,1.544020725,140000,-13.39711571,131.2712144
24,12,31.3,15.83333333,118.6666667,860.5,1005.433333,2.650283004,3.708728443,109.8922199,1.333666625,140000,-13.39711571,131.2712144
24,13,32.55,14.66666667,114.1666667,861.5,1004.116667,2.357753168,3.215379708,164.3541907,1.431665697,140000,-13.39711571,131.2712144
24,14,33.38333333,13.88333333,114.5,830.6666667,1002.983333,2.213970792,2.830842042,95.59637371,1.43306199,140000,-13.39711571,131.2712144
24,15,33.8,12.95,117.3333333,701.5,1002.133333,2.099523756,3.085287669,77.74766878,1.392360107,140000,-13.39711571,131.2712144
24,16,33.58333333,12.48333333,122.6666667,529.8333333,1001.616667,2.196740009,2.923981304,52.0477345,1.379009306,140000,-13.39711571,131.2712144
24,17,32.76666667,10.68333333,124.1666667,311.5,1001.833333,2.07910237,2.591074423,31.20737092,1.422204861,140000,-13.39711571,131.2712144
24,18,30.36666667,9.166666667,126.3333333,96.16666667,1002.233333,1.984607434,0.962635272,10.496031,1.471960144,140000,-13.39711571,131.2712144
25,7,20.08333333,10.16666667,156.1666667,18.66666667,1005.983333,2.612597686,5.693387978,2.338090389,1.65217029,140000,-13.39711571,131.2712144
25,8,22.85,8.983333333,148.3333333,180.3333333,1006.633333,2.492187794,5.750275356,40.81012946,1.552632174,140000,-13.39711571,131.2712144
25,9,25.6,9.7,114,400.1666667,1006.95,2.590752786,6.176730527,85.00215684,1.657407614,140000,-13.39711571,131.2712144
25,10,28.43333333,11.33333333,111.6666667,646,1006.883333,2.71563375,6.287341781,15.2577849,1.622857562,140000,-13.39711571,131.2712144
25,11,30.35,14.58333333,113.5,801,1006.033333,2.502598649,6.072369115,33.34066586,1.573107328,140000,-13.39711571,131.2712144
25,12,31.93333333,15.53333333,114.1666667,895.3333333,1004.9,2.373745283,4.464377523,40.32699675,1.533623161,140000,-13.39711571,131.2712144
25,13,33.01666667,15.6,113.1666667,867.8333333,1003.616667,2.426039296,4.142945812,155.4070998,1.57786776,140000,-13.39711571,131.2712144
25,14,33.6,14.71666667,115.6666667,813.6666667,1002.516667,2.266274476,3.926533671,155.5810614,1.605511341,140000,-13.39711571,131.2712144
25,15,34,12.75,115.8333333,732.6666667,1001.75,2.204540769,4.867751021,43.81171837,1.531992167,140000,-13.39711571,131.2712144
25,16,33.95,12.48333333,120,556,1001.35,2.288012238,4.649910393,18.94201679,1.470714112,140000,-13.39711571,131.2712144
25,17,33.05,11.8,121.3333333,333.3333333,1001.566667,2.154762168,4.162210951,4.966554809,1.438981121,140000,-13.39711571,131.2712144
25,18,30.38333333,9.583333333,127.1666667,102.6666667,1001.833333,2.175699121,1.062857783,1.861898673,1.547471055,140000,-13.39711571,131.2712144
26,7,20.18333333,9.7,155.8333333,20.33333333,1005.483333,1.842190725,3.55865143,0.516397779,1.54067085,140000,-13.39711571,131.2712144
26,8,23.21666667,9.05,149.5,198.8333333,1006,2.057587584,5.030606325,4.020779361,1.618641406,140000,-13.39711571,131.2712144
26,9,26.41666667,9.966666667,110,435.8333333,1006.133333,1.940532573,6.819286375,7.467708261,1.492201952,140000,-13.39711571,131.2712144
26,10,29.11666667,12.11666667,133.8333333,647.6666667,1005.95,1.963075818,7.649684089,14.80090087,1.554027027,140000,-13.39711571,131.2712144
26,11,30.98333333,13,127.1666667,811.3333333,1005.133333,1.702253408,8.298674593,11.32548748,1.566737587,140000,-13.39711571,131.2712144
26,12,32.4,12.5,116.5,907.3333333,1004.05,1.619876539,7.425631286,13.95229969,1.528070679,140000,-13.39711571,131.2712144
26,13,33.71666667,12.5,113.1666667,927.1666667,1002.8,1.521074182,6.196450597,14.51091543,1.456021978,140000,-13.39711571,131.2712144
26,14,34.45,12.41666667,115.8333333,873.8333333,1001.483333,1.546285873,5.902683006,12.71875256,1.348208688,140000,-13.39711571,131.2712144
26,15,34.61666667,11.3,120,746.3333333,1000.65,1.349691323,5.96925456,16.16993094,1.317193987,140000,-13.39711571,131.2712144
26,16,34.51666667,9.466666667,116.6666667,542.1666667,1000.35,1.471620422,5.805744282,32.36304477,1.309580085,140000,-13.39711571,131.2712144
26,17,33.65,9.4,124.3333333,326.6666667,1000.516667,1.372224471,5.010389206,13.88044188,1.410555446,140000,-13.39711571,131.2712144
26,18,31.21666667,7.9,170.3333333,100.3333333,1001.033333,1.519758753,3.853829265,6.623191577,1.562903281,140000,-13.39711571,131.2712144
27,7,20.85,8.033333333,142.1666667,21.16666667,1004.9,1.021273715,5.100065359,0.40824829,1.529705854,140000,-13.39711571,131.2712144
27,8,23.75,7.533333333,110.3333333,200.1666667,1005.366667,0.928977933,4.854551129,3.430257522,1.377921139,140000,-13.39711571,131.2712144
27,9,26.66666667,9.366666667,97.5,435.6666667,1005.766667,1.072691319,6.704227522,6.742897498,1.357448587,140000,-13.39711571,131.2712144
27,10,29.35,13,130.8333333,647,1005.766667,1.118481113,8.657251296,10.46900186,1.335165408,140000,-13.39711571,131.2712144
27,11,31.36666667,15.08333333,126.5,808.6666667,1004.9,1.059559657,8.646482907,12.4365054,1.240967365,140000,-13.39711571,131.2712144
27,12,32.76666667,14.91666667,124.1666667,902,1003.75,1.162181856,7.620870466,19.13112647,1.31415372,140000,-13.39711571,131.2712144
27,13,33.85,14.36666667,125.6666667,918.3333333,1002.433333,1.076568623,6.735478206,28.24653371,1.292542714,140000,-13.39711571,131.2712144
27,14,34.46666667,13.48333333,126.5,866.3333333,1001.183333,1.114749598,6.701765936,24.40218569,1.215593134,140000,-13.39711571,131.2712144
27,15,34.78333333,12.63333333,125.5,746,1000.283333,1.175443179,7.023864084,10.63954886,1.218879267,140000,-13.39711571,131.2712144
27,16,34.61666667,12.25,116.8333333,559.3333333,999.9333333,1.092550533,6.463977104,9.626352719,1.298717316,140000,-13.39711571,131.2712144
27,17,33.8,11.5,116.1666667,331,1000.216667,1.141928194,5.562373594,7.238784428,1.271875256,140000,-13.39711571,131.2712144
27,18,31,10.36666667,168.5,102,1000.716667,1.837389452,3.385065238,3.16227766,1.273446766,140000,-13.39711571,131.2712144
28,7,20.88333333,8.216666667,149.8333333,21.83333333,1004.8,0.955859125,4.408363264,0.752772653,1.425482374,140000,-13.39711571,131.2712144
28,8,23.91666667,6.9,153.6666667,201.3333333,1005.4,0.643169236,5.206150209,5.240865069,1.500666519,140000,-13.39711571,131.2712144
28,9,26.68333333,8.733333333,147.1666667,436.8333333,1005.816667,0.421505239,7.180436384,9.579491984,1.357080199,140000,-13.39711571,131.2712144
28,10,29.13333333,12.9,140.1666667,641.1666667,1005.683333,0.625033332,8.80863213,27.59287348,1.322749661,140000,-13.39711571,131.2712144
28,11,31.01666667,14.21666667,136.8333333,808.3333333,1004.85,0.725028735,8.937206872,18.87502759,1.197914855,140000,-13.39711571,131.2712144
28,12,32.45,14.18333333,133.5,904.3333333,1003.683333,0.750333259,8.271739035,20.5004065,1.225425096,140000,-13.39711571,131.2712144
28,13,33.55,13.11666667,136.8333333,918.1666667,1002.416667,0.671565336,7.420893926,30.45269556,1.045785191,140000,-13.39711571,131.2712144
28,14,34.26666667,12.58333333,147.6666667,862.6666667,1001.183333,0.747440076,7.198726739,31.80985172,1.01077528,140000,-13.39711571,131.2712144
28,15,34.56666667,11.4,158.3333333,739.1666667,1000.383333,0.637704216,6.529931087,24.99133183,0.953764471,140000,-13.39711571,131.2712144
28,16,34.51666667,10.48333333,106,557.3333333,999.9166667,0.552871293,5.754447555,12.81665583,0.947452725,140000,-13.39711571,131.2712144
28,17,33.73333333,9.566666667,105.6666667,326.8333333,1000.116667,0.818942407,4.557045827,12.63988397,1.038107252,140000,-13.39711571,131.2712144
28,18,30.9,7.483333333,107.8333333,99,1000.6,1.451895313,2.294704048,6.418722614,1.118928058,140000,-13.39711571,131.2712144
29,7,20.8,6.883333333,114.6666667,22.66666667,1004.7,1.491308151,4.418333019,0.816496581,1.42407865,140000,-13.39711571,131.2712144
29,8,23.86666667,6.85,159.3333333,202.5,1005.366667,0.884684501,4.247705263,6.565059025,1.413742079,140000,-13.39711571,131.2712144
29,9,26.68333333,8.066666667,135,436.8333333,1005.633333,0.611282804,5.449281298,13.61494277,1.370644617,140000,-13.39711571,131.2712144
29,10,29.15,10.48333333,130.6666667,645.8333333,1005.45,0.605805249,5.523193521,19.44650783,1.344247001,140000,-13.39711571,131.2712144
29,11,31.1,12.21666667,83.16666667,806.3333333,1004.583333,0.558569602,5.754795102,23.24363712,1.130339182,140000,-13.39711571,131.2712144
29,12,32.63333333,12.85,87.5,890.8333333,1003.4,0.608824003,5.355651221,43.43922958,1.069579357,140000,-13.39711571,131.2712144
29,13,33.75,11.96666667,90.16666667,913.8333333,1002.083333,0.742293742,4.964943773,42.64934544,1.090718418,140000,-13.39711571,131.2712144
29,14,34.48333333,11.2,93.33333333,857.5,1000.933333,0.778245891,4.733708905,46.72793597,1.109354166,140000,-13.39711571,131.2712144
29,15,34.76666667,10.35,97.5,736.3333333,1000.2,0.814043406,4.015843622,32.16001658,1.127829774,140000,-13.39711571,131.2712144
29,16,34.6,9.616666667,99.33333333,549.3333333,999.7666667,0.950789146,3.361795155,29.82392775,1.15181017,140000,-13.39711571,131.2712144
29,17,33.65,7.816666667,92.33333333,298,1000.033333,0.864291617,3.702116512,72.58650012,1.048173014,140000,-13.39711571,131.2712144
29,18,31.28333333,7.5,152,99.33333333,1000.533333,1.694009052,2.077498496,7.527726527,1.072691319,140000,-13.39711571,131.2712144
22,7,20.05,7.6,158.5,16.83333333,1002.766667,1.645296326,3.379940828,0.752772653,1.065207335,150000,-13.46528133,131.3280866
22,8,23.06666667,6.416666667,169,187,1003.55,1.625628084,3.536335203,5.440588203,1.082127534,150000,-13.46528133,131.3280866
22,9,26.08333333,6.55,89.66666667,420.6666667,1003.916667,1.218879267,3.337514045,8.846845012,1.081511288,150000,-13.46528133,131.3280866
22,10,29.11666667,8.033333333,85.33333333,631.5,1003.95,0.893121866,3.408029734,11.5195486,1.046422477,150000,-13.46528133,131.3280866
22,11,31.23333333,9.883333333,93,793.5,1003.233333,0.768548415,4.414257204,13.36787193,1.081973506,150000,-13.46528133,131.3280866
22,12,32.71666667,10.46666667,103.1666667,890.6666667,1002.066667,0.818331636,3.267210839,14.40370323,1.021110507,150000,-13.46528133,131.3280866
